id,name,description,duration,released?,release year,release date,revenue
1313833,el saba3 banat,"The story of an iron-willed man who looks after his seven daughters after the death of their mother, as his three older daughters, Ahlam, Wedad, and Salwa, fall in love and suffer the agonies of it, only for their dad to try to save them the heartache.",128,Yes,1961,16 January 1961,
1008779,The Dim Light,"Nawal is but a schoolgirl who meets the author Ahmed Sharaf Al-Din who wants her to star at his new movie; she learns to dance, sing, and drink. When Nawal's mother passes away, she loses all sense of reason and stability as she rejects Ahmed to preserve her career as an actress.",100,Yes,1961,29 December 1961,
1001694,Come Back Mom,"Zainab, Raafat, and Hussein have been friends since childhood. Zainab marries Raafat and her mother-in-law falls in love with Hussein.  When Zainab finds out, she tries to keep Hussein away from her.",80,Yes,1961,12 November 1961,
1007528,Lan Aatareff,"Ahmed asks his wife Amal for her jewelry to pay off the debts he incurred for a crime he didn't commit. When Ahmed promptly gives her back the money, Amal is shocked when he tells her that he killed the treasury employee.",100,Yes,1961,16 October 1961,
1948168,Bila dumue,"When the 40-year-old Wahid meets the young Sawsan, they fall in love despite the age difference. Sawsan falls ill and Wahid goes to see her, only to discover that he and her mother share a tragic past.",110,Yes,1961,23 December 1961,
1009855,Lematha A'eish,"A good-hearted young man who's his family's sole source of financial support falls in love with his neighbor, all while he has to resist the temptations of the leader of a gang specializing in customs clearance. Will he succumb to the temptations or preserve his morality?",90,Yes,1961,23 January 1961,
1002372,Haa P3,"When a doctor invents a formula that can restore youth, the 80-year-old Abbas takes the new formula and starts a new adventurous chapter as a young man. But reliving his youth comes at the expense of his family as he falls in love with his son's fiancée and decides to marry her.",105,Yes,1961,20 February 1961,
1005492,Sirae fi aljabal,"This film revolves around Salim who has a rivalry with his brothers Fouad and Ahmed over control of the stone supply in the Abu Zaabal Quarries. Salim attempts to stop his brother’s activities in their workshop in the quarries by any means necessary, including turning to a band of outlaws to terrorize them and using belly dancer spark a rift between the brothers. But what will come of Salim’s persistent attempts to thwart his brothers in the end?",100,Yes,1961,18 March 1961,
1010881,Ismail Yassin in Prison,"A bailiff is married to a beautiful woman, goes to his neighbor to seek help for his financial difficulty. He unintentionally kills him and is sentenced to death, which forces his wife to work as a singer.",93,Yes,1961,1 January 1961,
1004433,Easifat min alhob,"Hamed is a young man whose mother wants him to marry a village girl, but he falls in love with a Roma girl named Khaleda who works as a singer. As they run away together, the band owner whom she used to work for looks for them to bring her back.",114,Yes,1961,11 September 1961,
1417868,Bila A'wda,"A poor girl falls into the traps of a gang headed by a drug dealer, and turns into an addict. She eventually starts working as a prostitute, and meets a doctor who tries to save her from her ruined life.",120,Yes,1961,31 January 1961,
1003439,Cat's Paw,Hamdy lives alone after a failed relationship. He rents his favorite horse to Hazem's stable. Hamdy falls from the horse when he collides with Hazem's car in an accident that leaves Hazem concussed and amnesiac.,88,Yes,1961,11 December 1961,
1007581,فى الدار غريبة,,,Yes,1961,,
1647261,Mawa'ed Ma' Almady,"When Hamdy falls in love with Fatma, the daughter of a worker at his father's factory, their relationship runs into an obstacle when Hamdy's father tries to wed him to Taheya,  the daughter of one of his rivals. When Hamdy refuses, his father kicks him out.",113,Yes,1961,1 February 1961,
1005633,nsf eudhra',"Anwar is a psychiatrist who uses hypnosis to control some of the women he loves. Zeinab, one of his patients, hides the fact that she is seeing a psychiatrist from her family, especially her fiancé, Galal. When her mother discovers that Zeinab is not a virgin, Galal gets blamed for it.",115,Yes,1961,7 May 1961,
1001366,Le Petit Étranger,"The film follows the journey of a young boy from childhood to adolescence, as he begins to feel manhood growing inside of him, while the world around him treats him as a young child. He starts doing grown-up work, falls in love with a girl, and gradually steps into the troubled world of adults.",100,Yes,1961,1 May 1962,
1003166,Tareq El-Abtaal,"A reckless girl from the upper class once loved a writer, but was forced to make him think she doesn't love him because of the pressure from his family. The writer is recruited into the army and becomes an officer and he goes to Palestine war and the girl volunteers as a nurse and meets her love.",125,Yes,1961,13 March 1961,
1006188,The Conman,"Two drastically different brothers come into conflict when one of them, a swindler who smuggles diamonds, asks his brother, a respectful but a poor man, to replace him at work. As the swindler gets his brother sent to a mental hospital, he decides to help him get released in order to trick a gang.",95,Yes,1961,22 May 1961,
1004856,Gharam Al-Asyad,"Two wealthy brothers have feelings for the stableman's daughter. When the younger son tries to rape her, the girl runs away from the house. A fashion designer takes her in and she becomes a famous model until the older brother runs into her.",95,Yes,1961,13 February 1961,
1003204,العقد القاتل,,90,Yes,1960,,
1008407,Al-Imlaq,Two contracting partners find themselves at odds when one of them frames the other for killing a contractor from a rival company.,109,Yes,1960,5 September 1960,
1006349,The Holy Bond,"Dr. Ra'fat neglects his wife Samiha in favor of reading the works of a famous novelist, As Samiha seeks the novelist to uncover the secret of his popularity, she becomes one of his staunchest supporters and tries to seduce him. The novelist rejects her and she starts to write a novel based on her life.",100,Yes,1960,18 September 1960,
1284804,Al-Banat W El-Seef,"The film covers three separate stories, the first about a wife who falls prey to her husband's friend, the second about a husband whose feelings for the maid lead him to treat her cruelly, and the third about a shy guy who is in love with a girl who thinks he is unfit for her due to his shyness.",150,Yes,1960,28 March 1960,
1011184,I'm Being Charged,"When Saber's daughter gets in an accident, he rushes to the hospital, which makes the contractor Hamed fire him. Hamed is killed by his lover's brother, and when Saber arrives at Hamed's house to ask for his job back, he gets accused of the murder.",111,Yes,1960,4 January 1960,
1000842,My Beloved,"Galal is an engineering student who works in a workshop. He falls for his neighbor Elham, but Elham is being coveted by Qorashy who uses the fact that Elham's uncle owes him money to try and marry her.",110,Yes,1960,9 May 1960,
1008315,Nehayat Altariq,"As Sharbat marries her sweetheart, she comes to realize that their ambitions and plans for the future do not align. She gets a divorce and falls in love with a rich student, only to marry his father. When the jealous student kills his father, Sharbat inherits her husband's entire fortune.",100,Yes,1960,12 September 1960,
1001238,Qalb fi alzalam,"A girl looking for happiness, resort to marrying a wealthy man to achieve her ambitions, and leave her poor lover. She discovers that he works as an employee for her husband who trusts him and tries to have him back.",110,Yes,1960,28 November 1960,
1006741,And Love Returned,"Lola is a dancer at a nightclub who persists in rejecting the advances of the club's regulars, including a young man who keeps chasing her. When she meets an honorable man who proposes to her, they get married, much to the young man's grief.",78,Yes,1960,27 November 1960,
1008373,Women and Wolves,"Mes'eda is a poor woman who gets raped and falls pregnant. Trying to get rid of her shame, she leaves her illegitimate baby in a field, but the howling of a wolf awakens her sense of motherhood, urging her to return to retrieve the baby, but she doesn't find him.",98,Yes,1960,21 October 1960,
1009325,Liqimat aleaysh,"Fathi and Mohsen are unemployed friends. Mohsen falls in love with Dr. Samia, who offers him a job at her father's farm, but the only condition for the job is that the employee have to be married. Fathi dresses up as a woman and goes with Mohsen to the farm as his wife.",90,Yes,1960,4 November 1960,
1000585,Gharameyat Imra'a,"When Dr. Ahmed discovers that his sweetheart the nurse is cheating on him, he starts to get close to his cousin who harbors a secret love for him. As the two get engaged, the nurse tries to separate them.",100,Yes,1960,3 September 1960,
1001096,Sae'dat Al-Rigal,"A singer working in a nightclub, retires and marries a poor man ,but her husband feels that he can't make her happy so he's forced to embezzle a sum of money from the company where he works, and goes to jail. And in the face of tough living conditions,she returns to work in the bar.",110,Yes,1960,12 December 1960,
1010483,Zawga min elsharea,"Singer Dalal works in a cabaret, and marries wealthy man Mustafa and moves to his estate with his mother. When Mustafa's mother gets injured in an accident, the doctor who comes to treat her, recognizes Dalal, as he was one of her former clients.  She decides to get rid of him to keep her past hidden.",100,Yes,1960,14 November 1960,
1010139,Sokkar Hanem,Nabil and Farid urge their third friend to disguise himself as a woman and pretend to be their aunt Fatafeet Al-Sokkar as the boys' girlfriends come over for a visit. The three friends are in trouble as Farid's real aunt returns and threatens to thwart their plans.,116,Yes,1960,29 May 1960,
1137020,My Darling's Anklet,"Hafiza runs a cafe on the road and leads a gang, her daughter Bahia dances for the customers. A rich man named Ahmed arrives there and offers them an anklet as a gift, the gang attacks him and Bahia thinks she caused his death. Then Mohsen arrives at the cafe and starts caring for Bahia.",100,Yes,1960,2 May 1960,
1010119,Halaq Al Saydat,"A man enlists his two friends' help to renovate his father's barbershop. He prepares a new section for women, and marries a wealthy woman who weds him to take revenge on her ex-husband.",100,Yes,1960,14 March 1960,
1010353,Bridge of Immortals,"The life of a visually-impaired girl gets increasingly burdensome as she struggles on a daily basis to survive in a society that renders blindness synonymous to darkness and inability, and she has to embark on a journey to prove them wrong.",100,Yes,1960,28 March 1960,
1010181,Bein  Edayk,"The story deals with an upscale family that is down on its luck. As the butcher Madbouly foots the bills for the entire family, the authoritative Berlanty is the one in charge. When the carpenter Ragab falls for Madbouly's niece Amal, Berlanty insists he finishes his education first.",95,Yes,1960,27 January 1960,
1011080,They're Driving Me Crazy,"Ismail sends his sick son and wife to Alexandria and continues his work with the movie star Sawsan as a hairdresser. As Sawsan reports her lover Abbas to the police after a dispute with him, Ismail comes to her house and discovers her body.",100,Yes,1960,29 February 1960,
1220499,Boundless Love,"When Magdy writes an article about the pianist Nousa, his colleague Sherine grows jealous and claims that Nousa is not real and that Magdy invented her. Magdy tries to find Nousa to prove his innocence, only for Nousa to lie and get him in trouble.",102,Yes,1960,15 February 1960,
1007439,Almoraheqat,"As Nada meets the pilot officer Adel at a party held by her outgoing friend Safaa, she starts to go out with him and ditches school. When the headmistress reports her absence to her mother, the family decides to force Nada to marry her cousin.",105,Yes,1960,5 December 1960,
1033259,Habaa alwahid,"Adel and Mona are in love, and just as they were about to get engaged, Adel has an accident. When he recovers, he finds that the only woman he loved is now married to another man.",120,Yes,1960,3 October 1960,
1649403,Hub wahurman,"Osama becomes impotent after a car accident. When he grows distant with his fiancée Salwa, she gets close to the poor singer, Nader, whom she lies to and pretends to be just as poor. As they team up for work, she meets Osama at a party and tries to use Nader to make him jealous.",108,Yes,1960,7 March 1960,
1011396,Bedaya wa Nehaya,"The film portrays the lives of the members of an Egyptian family; three brothers, their sister Nefeesa and their mother after the father’s death. They all go in different directions which aren't exactly good.",130,Yes,1960,31 October 1960,
1481225,Bahia,"The story of the conflict between one of the poles of feudalism and his oppression to peasants by burning their crops and lands until they're unable to pay their debts. When Bahia's father confronts him, the feudal lord tries to rape her, but Yassin stands up to him.",90,Yes,1960,11 April 1960,
1003620,The Lover,"Ashwaq marries Khalil, and they have a daughter called Fatima. The Mayor's son, Shalaby, seduces Ashwaq and persuades her to run away with him. But when he abandons her, Khalil avenges his honor and kills him. The poor aunt takes care of Fatima after her father goes to prison.",90,Yes,1960,19 January 1960,
1055556,Abu Al-layl,"Abo El-Leil is a mysterious masked man, and no one knows what is behind that mask, that's why they fear him. Ahmed is trying to disclose Abo El-Leil's true identity to defeat him.",95,Yes,1960,26 December 1960,
1001076,Elfanous Elsehry,"Mostafa works as a janitor in a company, and is in love with one of the company's employees, but suffers from his boss's persecution. One day, in the month of Ramadan, Mostafa finds a magic lantern with a locked genie inside. When the genie gets released, he decides to grant Mostafa seven wishes.",95,Yes,1960,29 May 1960,
1005320,Elnas Elli Taht,"A house in Abbaseya is divided into two parts: the first is the basement, where poor people live and dream of ascending the social ladder, while in the other part the rich residents live. Although both worlds are extremely distant, they are only bound by romance, as the film follows love affairs between contrasting characters from both worlds.",110,Yes,1960,31 October 1960,
1006606,Together Forever,"When Ahmed saves Hoda from drowning, she starts to fall for him. As she visits his house with her maid, she is shocked to find her mother's picture hanging on the wall.",110,Yes,1960,28 March 1960,
1004193,Wataniin wa hubi,"Waheed is an Egyptian officer, who travels to Damascus on a secret mission. He meets the journalist Hala and they fall in love. An international gang recruits him to work for them and he agrees. When he returns to Cairo, Hala follows him and discovers his involvement with the gang.",120,Yes,1960,14 April 1960,
1622833,Angel and Devil,"Shawkat, a jeweler, has a 5-year-old daughter with his wife Samira. When thieves break into the house to steal jewelry and money from Shawkat's safe, little Sawsan sees them so they take her as a hostage.",105,Yes,1960,22 February 1960,
1005247,The Family's Tree,"A tender love story grows between Elham and Farid despite the class difference. Elham is the daughter of Master Madbouly, a man who lives in a poor neighborhood, while Farid comes from a wealthy family. Elham asks her father to take etiquette lessons and Zahir comes to take over this task.",95,Yes,1960,5 October 1960,
1000985,The River Of Love,"Nawal is a simple girl who lives with her brother, the lawyer Mamdouh, who steals from the money entrusted to him; then Taher Pasha his employer requests the hand of Nawal, Mamdouh's sister, as a kind of extortion. Nawal accepts, in order to save her brother, until she finds love with Khaled.",120,Yes,1960,12 November 1960,
1788968,Banat Bahary,"A rich mother gets robbed by her two unemployed sons, who escape to Alexandria. There they meet a belly dancer and her sister, and they both fall in love with each. But the brothers soon get caught, and their mother, who has been searching for them, finally gets informed.",105,Yes,1960,26 December 1960,
2011868,Three Heiresses,"As three women, Mervat, Fawqiya, and Camellia, win the lottery, they get a suite in a luxurious hotel hoping to find a wealthy husband, but what they find is true love, as Mervat falls for Mamdouh, Fawqiya for the novelist Assem, and Camellia for the lobby boy Hassan.",100,Yes,1960,10 August 1960,
2006777,مولد الرسول,,,Yes,1960,,
1940696,Thalath Regal wa Imra'a,"Samya is a girl who is on the look for her white knight. First, she falls for the anchor Ahmed but after he proposes, she finds herself falling for the athlete Mokhtar. Then she falls for Dr. Galal, only to find herself unable to choose between the three of them.",100,Yes,1960,3 October 1960,
1004218,Al-Ghagrya,"Abu Doma kidnaps children and ransoms them back to their parents or sells them if the parents can't pay the ransom. During one of his operations, he returns the wrong girl to Hassan, who raises her with his adopted son Fathy. Salma, Hassan's real daughter, grows among the gypsies.",130,Yes,1960,1 February 1960,
1007196,Mal wa Nisaa',"Shehata works at a public hospital and lives with his wife and daughter . When Hussein proposes to Shehata's daughter, Shehata is not prepared financially for her marriage,which makes a crooked fellow employee set Shehata up by giving him money in exchange for a trust receipt, and uses it against him.",140,Yes,1960,27 November 1960,
1009681,Ragol bila Qalb,"After Galal finds out that his wife is cheating on him, he kills her lover and moves out to a distant house.  Years later, he discovers a passed-out woman named Aida, whom he takes care of her till she recovers, only to find out that she's the vengeful sister of his ex-wife's deceased lover.",85,Yes,1960,8 February 1960,
1007278,Wadaeaan ya huba,"The young singer Sherif finds a golden chain in front of the opera house, and returns it to its owner Amany and refuses to  take an reward. Impressed by his honesty, Amany asks him to manage her farm, which irritates her relative Ramsey to escalate events.",135,Yes,1960,25 April 1960,
1683771,Gun Market,"Bahia decides to take revenge after the death of her brother at the hands of a drug gang. She uses Sayid, one of the gang's members who loves her, to achieve her goal but the gang leader, Shokoura stands in their way.",103,Yes,1960,1 January 1960,
1884845,El zog El motashrd,,100,Yes,1960,,
1007819,Gharam fel Seerk,"When Felfel, who works at the circus, falls deeply in love with his neighbor Bahiya, he has to work hard to get the money to secure their future together. Will his attempts be fruitful?",85,Yes,1960,15 May 1960,
1011566,Bin El-Samaa W Al-Ard,"A variety of different people who don't know each other get trapped in a hung elevator. When they begin to realize that their chance in being rescued is minimal, they start looking back at their lives differently. Meanwhile, a man is trying to commit suicide by jumping off the roof of the same building.",85,Yes,1960,9 November 1959,
1001359,Qays& Laila,"The story of Qays Ibn Al-Mulawwah and his love for Layla whom he wrote poems for. As their tribe's elders learn of the poems narrating Qays and Layla's love story, they ban them from seeing each other and try to keep them apart.",110,Yes,1960,18 January 1960,
1879945,Lahn alsaeada,"Galal Pasha is a cruel man who drives his only heir, his nephew Ehsan, to run away from his cruelty. As Ehsan falls for the teacher Hanan, Galal has his secretary Ass'ad search for Ehsan to bring him back.",102,Yes,1960,15 February 1960,
1004311,Men in the Storm,"Radwan is a widower who works in the railway quarry warehouse in Suez. The thief Selim comes to rob him one day but finds nothing to steal. Selim's mistress, Aziza, meets Radwan and decides to make him fall for her.",100,Yes,1960,8 February 1960,
1002345,Nida' aleishaq,"Beautiful dancer Warda finds herself homeless. She finds a job at a cotton ginning plant.  She loves Abdo who runs the plant, and she kills the elderly Shahawi, the plant owner who wanted to assault her and runs away with Abdo, while Metwally, the owner's son chases them.",110,Yes,1960,17 October 1960,
1859197,Serr Emra'a,"A man unsatisfied with his married life, looks for a new relationship and meets a dancer. When she goes to his house, she finds him murdered. The police investigation reveals that she has a brother who supports her and tries to reveal the true killer.",110,Yes,1960,17 October 1960,
1001277,Alnaghm alhazin,"Professor Mahmoud loves the dancer Samia, who discovered her talent even with the age difference between them, but she treats him as a friend. When singer Adel comes to work with them, Samia is attracted to him, which causes Mahmoud's jealousy, and makes him sign with another casino.",95,Yes,1960,22 February 1960,
1009546,Law'et Elhobb,"Amal marries the train driver Mahmoud, who treats her harshly. She feels neglected despite her husband's presence, Mahmoud travels to another city and asks his assistant Hassan to look after his wife. During his absence, Amal expresses admiration for Hassan's morals, which soon turns into a special love.",105,Yes,1960,24 March 1960,
1007952,Eamaliqat albahhar,"In the wake of the Tripartite Aggression on Egypt, Officer Jalal Desouky takes on the mission to train a group of soldiers and officers to use torpedo launchers. Military students head to Syria to carry out a reconnaissance in an emotive representation of loyalty and sacrifice.",100,Yes,1960,18 December 1960,
1007232,Shahr Asal Basal,"Ismail is deeply in love with Samia whose mother adamantly opposes their relationship. After much debate and struggle, Ismail and Samia get married and travel to Cairo for their honeymoon, only to be surprised when his mother-in-law arrives to join them.",85,Yes,1960,30 June 1960,
1011097,Leqaa Fe Al-Ghorob,"When a happily married wife meets her old sweetheart Sherif, she rejects his advances but he persists until she goes out to meet him, only for her son to see them together.",115,Yes,1960,10 March 1960,
1011675,Samahuni,Ahmed Metwally is a doctor at Talbana Al-Jabal Hospital. He loves Zainab but his mother takes most of his salary to support his sister Souad and satisfy her aspirations. His sister marries Helmy whose sister tries to make Ahmed fall for her.,78,Yes,1960,24 February 1958,
1117661,Stronger Than Life,An employee marries a wealthy widow with a daughter and she gives birth to a boy. The husband is jealous of his wife's attention to her daughter and plots to poison the girl. His son accidentally dies instead and the mother is accused of his murder.,80,Yes,1960,1 January 1960,
1010058,Eshaet Hob,"Hussein is a shy young man who is deeply in love with his beautiful cousin, Samiha. Samiha, however, is more impressed by her other out-going cousin, Lucy. To fan the flames of jealousy, Samiha's father starts a rumor that Hussein is dating the superbly beautiful actress Hind Rostom.",99,Yes,1960,21 November 1960,
1001555,Antar Invades the Desert,"Shadad sends his son Antarah to herd sheep after he refuses to acknowledge him as his son because of his dark skin and his mother is a slave and refuses to wed Antarah to his cousin Abla. When Banu Abs is invaded by another tribe, they enlist Antarah's help in exchange for allowing him to marry Abla.",130,Yes,1960,1 January 1960,
1002548,Aihtarsi min alhob,"As Hassan inherits his niggardly father's money, he turns thoughtless and loses all his money. His down spiral culminates in seducing then abandoning his fiancé Laila and fleeing abroad as she marries another man.",105,Yes,1959,22 November 1959,
1002139,Al-Ragol Al-Thani,"When Lamiaa goes to the police to find her brother's killer, officer Essam goes undercover to infiltrate the gang and tries to uncover the identity of the gang's leader and Lamiaa's brother's killer.",170,Yes,1959,24 December 1959,
1010250,'Iismaeil ys fi altayaran,An actor who falls in love with a dancer impersonates the identity of his twin brother who works as a pilot when he learns that his sweetheart wants to marry a pilot.,95,Yes,1959,14 June 1959,
1011326,Albulis alsiriyu,"While they were on their way to the mental hospital, a criminal escapes because of the negligence of the police officer.  Afraid of being punished, the police officer decides to make his uncle enter the hospital instead of the criminal.",98,Yes,1959,28 September 1959,
1196324,The Last Love,"When Samira meets the director of a foundation, they fall for each other, despite the fact that he is married with children. As they marry in secret, the evil Abbas starts chasing Samira and she kills him in self-defense.",95,Yes,1959,28 September 1959,
1348382,'Arham hoby,"Nadia and Dr. Ra'fat fall in love, but Nadia's sister, Nawal, tries to approach Ra'fat to secure the fulfillment of her aspirations. Nawal, being the unfaithful wife that she is, also gets involved with Rusdhy, and when things aggravate, she asks for her sister Nadia's help.",115,Yes,1959,26 January 1959,
1004616,Ahlam Al-Banat,"The story of three girls who share work and living, each of them has a dream: Thuraya dreams of getting rich, Ahlam tries to fulfill her artistic ambitions, while Huda searches for love and stability. Each taking a different path in life over the course of their attempts to achieve these dreams.",110,Yes,1959,4 June 1959,
1639516,A Woman's Life,"When her alcoholic husband dies in a car accident, the wife starts working in a company before becoming a dancer. As she climbs up the ladder until she becomes the owner of a theater house, she falls in love with a young man whose cousin wants to marry him, and tries to ruin the girl's reputation.",89,Yes,1959,1 January 1959,
1003878,El Ataba El Khadra,"A naive man arrives from Upper Egypt and meets a handsome impostor who convinces him that he can sell him Al-Attaba Square and he gives him all his money. On the other hand, a young singer who dreams of fame and glory also falls prey to the impostor.",107,Yes,1959,15 March 1959,
1011103,I Won't Forget You,"Laila and Hossam are in love but they can't get married until Laila's older sister, Sawsan, gets married. Sawsan, a selfish woman who wants what other people have, plots to steal Hossam from her sister.",112,Yes,1959,1 January 1959,
1004785,Awdet Al-Hayah,"Tahyia lives happily with her husband Hussein, a simple employee, raising their two children Amin and Semsema. She asks her husband to find a better way of earning money, so he turns to the drug trade, he gets imprisoned for many years. Tahyia moves to the lane of the dancers and loses her mind.",110,Yes,1959,24 August 1959,
1124930,Ana Baree2a,"Nahid gets involved in a web of misfortunate events following the death of her father. She marries Fadl, and when his cousin Ramzy visits over, he flirts with Nahid, which provokes Fadl's rage as he attempts to murder Ramzy. When Nahid runs away with Ramzy, she is in for even worse surprises.",105,Yes,1959,31 August 1959,
1473530,Min ajl hibiyin,"Famous musician Wahid travels with his wife Wafa to Marsa Matrouh.  Wafa is attached to a child but he drowns. She becomes traumatized, leading to getting paralyzed.  Wahid spends all his time beside her, while Wafa's neighbor, Elham loves Wahid in silence till he finally gives in to her.",130,Yes,1959,3 December 1959,
1006406,Huda,"Hoda is an orphan who lives with her uncle, Dr. Ibrahim, following her parents' death. Hoda is enjoying life's blessings and has a romantic relationship with Adel, but all her plans are dashed as she learns she has a brain tumor and she needs to have brain surgery.",110,Yes,1959,9 November 1959,
1004280,Laila bint el shate'e,"Fisherman Mohsen dreams of marrying the daughter of Master Aweys, who he works for, and one day a young man arrives to be a partner with Aweys. He becomes aware of  Mohsen's plan to marry Laila,so he fires him. Then Mohsen starts a singing career and events escalate after the two lovers separate.",115,Yes,1959,1 December 1959,
1009796,A Heart of Gold,"When Nadia kills a woman in a car accident, guilt drives her to seek out the dead woman's husband, Dr. Adel, who has found out that his wife was in Cairo the day before her death, which makes him suspect her.",90,Yes,1959,2 February 1959,
1005872,Luakanidat almufajat,"Two young men open an office for secret police work. A man hires them to find his mistress' missing dog. Unable to find the dog, they use a similar dog and go to a hotel to hand over the fake dog but unexpected events occur.",105,Yes,1959,16 March 1959,
1001291,Afreet Samara,"A police officer is saddened by the death of his beloved Samara. When he is assigned to investigate the case of a drug cartel, the ghost of his late sweetheart appears which reveals many facts.",87,Yes,1959,6 April 1959,
1003272,Qablani fi alzalam,"Lula's father Abdel Hamid loses his wallet. Hussain finds it, and returns it to Abdel Hamid . Impressed by his honesty, Abdel Hamid gives him a job. Lola begins to woo him to forget her life with Aziz, and asks him to work for her.",105,Yes,1959,8 June 1959,
1001436,Every Beat of My Heart,"When the dancer Suhair hits the music teacher Fathy with her car, she takes him to her house to treat him. Love grows between the two of them, but someone wants to come between them.",75,Yes,1959,9 February 1959,
1005873,The Rock of Love,"An editor-in-chief, Adel Samy, gets charged with killing his wife after he catches her with her lover in a compromising position. After the court issues a suspended prison sentence, he decides to travel to Lebanon to start a new life.",85,Yes,1959,1 January 1959,
1847861,Sijn aleadharaa,"Nafusa's mother owns an old house in which a widow has a share. She gets close to the widow's son, Kamal, to get him to convince his mother to sell the house. After her plan succeeds, Kamal spends the money on Nafusa, until she's arrested and taken to a correctional facility.",108,Yes,1959,9 February 1959,
1125494,Bayieat alwird,"Following her father's death, Warda decides to reopen her late father's flower shop to take care of her siblings and provide for them.",90,Yes,1959,12 October 1959,
1008950,Al-Mar'aa Al-Maghola,"Ahmed falls for Fatma, whom he thinks belongs to a prestigious family. They get married and have a son. But when Fatma goes to visit So'ad, the police raid the house and arrest Fatma.",110,Yes,1959,7 December 1959,
1885780,Hobb wa Dalaa,"Batta is a wedding singer who uses her beauty to seduce men for money. When her brother Gelgel falls for Rahma who rejects him, Batta plots to force Rahma to wed Gelgel by seducing her uncle Eways.",96,Yes,1959,31 August 1959,
1010170,Ana Horra,"A self-willed young woman has to bear the impositions of her aunt and her aunt's husband until she gets her college degree to obtain the freedom she yearns for. Once she achieves this, she gradually grasps the intricacies of the world as she tries to develop a subjective stance.",115,Yes,1959,12 January 1959,
1005079,Ehna Al-Tlamzaa,"Three students: Adel, Hassanein, and Samir, each of them has a problem. Adel loves his neighbor Siham, but her father refuses to let him marry her, while Hassanein's uncle wants him to take revenge on those who killed his father, and Samir suffers from neglect after his parents got separated.",100,Yes,1959,10 December 1959,
1005314,Abu Ahmed,"In Alexandria port, foreman Gad works on a boat. He plots an accident on the boat but Abu Ahmed is appointed chief of workers instead of him. Abu Ahmed is happy and conveys the news to his wife, Amina but Gad decides to take revenge.",95,Yes,1959,25 January 1960,
1160226,Mufatish Al-Mabahith,"A playful man who is involved in an affair with a belly dancer gets discovered by her husband, who tries to kill him, but a false shot ends up killing him instead. The  man escapes thinking that he killed the dancer's husband, and he sees an inspector whom he falsely thinks is following him.",95,Yes,1959,9 November 1959,
1824182,Smra' sayna',"Eng.Adel works in the oil company 'Sinai Desert', and is married to the daughter of the company director Zuzu. As his wife cheats on him with her cousin, Samra, the daughter of the tribal sheikh, loves Adel and she warns him about his wife's infidelity.",105,Yes,1959,6 July 1959,
1809243,Huba 'iilaa al'abad,"A young employee tries to cover for his colleague, whom he loves, after he discovers that she embezzled money from the company they work in. As he gets accused of her crime, he gets involved in her husband's murder and tries to escape.",88,Yes,1959,15 September 1959,
1010210,Hassan wa Nayima,Naima loves Hassan the singer but her greedy father Haji Metwali disapproves.  Naima escapes with Hassan to get married. Her father follows them to get her back.  He locks her up and Hassan tries to save her.,100,Yes,1959,2 March 1959,
1010248,Serr taqyet el ekhfaa',Asfour (Abdul Moneim Ibraheem) discovers a chemical powdery compound that makes people disappear and a bonnet is exposed to the powder which makes who wears it become invisible. Asfour uses the bonnet to fulfill his goals until the bad guy Amin (Tawfeek Al-Dekn) discovers the secret and uses it in evil.,95,Yes,1959,26 May 1959,
1010354,Hikayat hub,Ahmed is a music teacher at a small school. He takes care of his blind mother and little brother. He has a friend who believes that he's talented singer and tries to direct him towards art. He leaves teaching and becomes a famous singer through a radio program.,150,Yes,1959,6 April 1959,
1002050,The Bandit,"Abu El-Ezz, Wahid's friend, is a professional drug-dealer who takes it upon himself to teach Wahid the basics of gambling. Wahid loses all his money, and getting that money back won't be as easy as losing it was.",90,Yes,1959,15 June 1959,
1002023,Love in the Desert,"Prince Ibrahim succeeds in bringing down the Sultan of Egypt, with the help of the army leader, Selim, who killed the Sultan's heirs. But Prince Sa'eid, the rightful heir to the throne, manages to survive, seeking refuge with a Bedouin family as he begins preparing to attack Prince Ibrahim.",95,Yes,1959,28 December 1959,
1531948,Almilyunayr alfaqir,"Jueran Effendi (Ismail Yassin) is known in the village for his intelligence, so the mayor gives him 500 pounds to buy bridal jewelry for his son from Cairo. But when the money gets stolen, he's forced to work in a hotel where he meets a hotel worker (Faiza Ahmed) and falls in love.",107,Yes,1959,1 January 1959,
1006003,Shams La Tgheeb,"Soha is a spoiled girl who's engaged to Essam. During a trip with her father, she has an accident and loses her sight. As her fiancé leaves her, she refuses to have surgery to regain her sight. Dr. Salah uses Essam to persuade her to have the surgery.",100,Yes,1959,5 October 1959,
1011511,Hassam we Mareca,"Hassan (Ismail Yassin) and Marika (Maha Sabri) love each other, and at the same time Fahloi (Abdul Salam Nabulsi) loves Marika, but it's one-sided.  Competition begins between Hassan and Fahloi, while Marika's father , Khawaja Yeni (Stefan Rosti)  has other plans for Marika's marriage.",84,Yes,1959,1 January 1959,
1007539,Fadiha Fi Al-Zamalik,"A poor girl goes to visit her rich married sister and develops a complex. When the husband meets a wealthy man, the latter admires the former's wife and starts seducing her with money and gifts until she falls for him.",95,Yes,1959,23 January 1959,
